"Farm","cowid","Event","Days_In_Milk","Event_Date","Recode_Protos"
13733,29340,"LAME",324,2023-09-08,"Trim Only"
13733,29343,"LAME",47,2023-09-25,"DigitalDermatitis"
13733,29343,"LAME",76,2023-10-24,"Other"
13733,29345,"LAME",369,2023-09-05,"Trim Only"
13733,29346,"LAME",424,2023-10-31,"Trim Only"
13733,29357,"LAME",293,2023-08-22,"Trim Only"
13733,29357,"LAME",13,2023-11-01,"WhiteLineDisease"
13733,29358,"LAME",21,2023-10-04,"Trim Only"
13733,29358,"LAME",51,2023-11-03,"Trim Only"
13733,29358,"LAME",52,2023-11-04,"WhiteLineDisease"
13733,29359,"LAME",317,2023-08-10,"Trim Only"
13733,29365,"LAME",337,2023-09-18,"Trim Only"
13733,29365,"LAME",370,2023-10-21,"WhiteLineDisease"
13733,29365,"LAME",386,2023-11-06,"WhiteLineDisease"
13733,29367,"LAME",297,2023-09-15,"Trim Only"
13733,29368,"LAME",348,2023-08-26,"Trim Only"
13733,29372,"LAME",31,2023-10-20,"Trim Only"
13733,29378,"LAME",317,2023-08-15,"Trim Only"
13733,29380,"LAME",378,2023-08-23,"Trim Only"
13733,29381,"LAME",322,2023-09-02,"Trim Only"
13733,29382,"LAME",301,2023-09-07,"Trim Only"
13733,29387,"LAME",342,2023-08-14,"Trim Only"
13733,29387,"LAME",22,2023-11-02,"Trim Only"
13733,29389,"LAME",298,2023-08-21,"Trim Only"
13733,29396,"LAME",10,2023-10-10,"Trim Only"
13733,29397,"LAME",49,2023-08-31,"WhiteLineDisease"
13733,29397,"LAME",77,2023-09-28,"Trim Only"
13733,29405,"LAME",294,2023-08-07,"Trim Only"
13733,29406,"LAME",319,2023-09-30,"Trim Only"
13733,29409,"LAME",42,2023-09-28,"Trim Only"
13733,29410,"LAME",343,2023-08-25,"Trim Only"
13733,29414,"LAME",297,2023-09-22,"Trim Only"
13733,29419,"LAME",382,2023-09-08,"Trim Only"
13733,29425,"LAME",316,2023-08-30,"Trim Only"
13733,29426,"LAME",359,2023-08-09,"DigitalDermatitis"
13733,29426,"LAME",387,2023-09-06,"DigitalDermatitis"
13733,29426,"LAME",415,2023-10-04,"Trim Only"
13733,29426,"LAME",422,2023-10-11,"Trim Only"
13733,29427,"LAME",342,2023-10-27,"Trim Only"
13733,29428,"LAME",369,2023-10-03,"Trim Only"
13733,29436,"LAME",285,2023-09-07,"Trim Only"
13733,29436,"LAME",299,2023-09-21,"Trim Only"
13733,29437,"LAME",307,2023-08-15,"DigitalDermatitis"
13733,29437,"LAME",335,2023-09-12,"Trim Only"
13733,29437,"LAME",370,2023-10-17,"WhiteLineDisease"
13733,29439,"LAME",372,2023-10-21,"Trim Only"
13733,29445,"LAME",340,2023-08-31,"Trim Only"
13733,29448,"LAME",298,2023-09-04,"Trim Only"
13733,29449,"LAME",361,2023-08-24,"Trim Only"
13733,29452,"LAME",314,2023-11-01,"Trim Only"
13733,29460,"LAME",333,2023-09-11,"Trim Only"
13733,29462,"LAME",293,2023-09-19,"Trim Only"
13733,29466,"LAME",359,2023-08-09,"Trim Only"
13733,29470,"LAME",343,2023-10-13,"Trim Only"
13733,29475,"LAME",297,2023-08-25,"Trim Only"
13733,29478,"LAME",259,2023-10-09,"Trim Only"
13733,29479,"LAME",321,2023-08-05,"Trim Only"
13733,29480,"LAME",317,2023-09-19,"Trim Only"
13733,29481,"LAME",354,2023-08-11,"Trim Only"
13733,29482,"LAME",296,2023-08-17,"Trim Only"
13733,29486,"LAME",304,2023-08-12,"Trim Only"
13733,29490,"LAME",300,2023-10-07,"Trim Only"
13733,29492,"LAME",351,2023-10-04,"Trim Only"
13733,29493,"LAME",300,2023-08-26,"Trim Only"
13733,29497,"LAME",338,2023-09-06,"Trim Only"
13733,29498,"LAME",362,2023-10-19,"Trim Only"
13733,29501,"LAME",25,2023-10-02,"Trim Only"
13733,29501,"LAME",34,2023-10-11,"WhiteLineDisease"
13733,29502,"LAME",361,2023-08-22,"Trim Only"
13733,29503,"LAME",296,2023-09-26,"Trim Only"
13733,29506,"LAME",341,2023-08-09,"Trim Only"
13733,29507,"LAME",403,2023-10-24,"Trim Only"
13733,29509,"LAME",317,2023-08-21,"Trim Only"
13733,29509,"LAME",359,2023-10-02,"Trim Only"
13733,29511,"LAME",283,2023-09-06,"WhiteLineDisease"
13733,29511,"LAME",297,2023-09-20,"Trim Only"
13733,29515,"LAME",385,2023-09-28,"Trim Only"
13733,29523,"LAME",340,2023-10-10,"Trim Only"
13733,29526,"LAME",296,2023-08-22,"Trim Only"
13733,29527,"LAME",301,2023-08-23,"Trim Only"
13733,29528,"LAME",352,2023-10-12,"Trim Only"
13733,29530,"LAME",316,2023-10-11,"Trim Only"
13733,29546,"LAME",433,2023-10-06,"DigitalDermatitis"
13733,29552,"LAME",296,2023-08-22,"Trim Only"
13733,29554,"LAME",302,2023-09-06,"Trim Only"
13733,29558,"LAME",293,2023-10-17,"Trim Only"
13733,29566,"LAME",297,2023-08-29,"Trim Only"
13733,29576,"LAME",319,2023-08-17,"Trim Only"
13733,29581,"LAME",315,2023-10-11,"WhiteLineDisease"
13733,29581,"LAME",329,2023-10-25,"WhiteLineDisease"
13733,29590,"LAME",296,2023-09-01,"Trim Only"
13733,29592,"LAME",341,2023-09-27,"Trim Only"
13733,29595,"LAME",340,2023-10-23,"Trim Only"
13733,29596,"LAME",325,2023-10-20,"WhiteLineDisease"
13733,29597,"LAME",370,2023-09-16,"Trim Only"
13733,29601,"LAME",330,2023-10-20,"Trim Only"
13733,29602,"LAME",321,2023-10-28,"Trim Only"
13733,29606,"LAME",305,2023-08-19,"Trim Only"
13733,29615,"LAME",206,2023-08-26,"WhiteLineDisease"
13733,29616,"LAME",350,2023-09-22,"Trim Only"
13733,29617,"LAME",300,2023-09-02,"Trim Only"
13733,29619,"LAME",350,2023-10-07,"Trim Only"
13733,29619,"LAME",377,2023-11-03,"Trim Only"
13733,29626,"LAME",321,2023-09-23,"Trim Only"
13733,29627,"LAME",297,2023-09-13,"Trim Only"
13733,29628,"LAME",299,2023-10-26,"Trim Only"
13733,29635,"LAME",340,2023-10-03,"Trim Only"
13733,29637,"LAME",296,2023-08-23,"Trim Only"
13733,29645,"LAME",383,2023-11-04,"Trim Only"
13733,29646,"LAME",357,2023-09-29,"Trim Only"
13733,29648,"LAME",286,2023-10-23,"WhiteLineDisease"
13733,29648,"LAME",296,2023-11-02,"Trim Only"
13733,29649,"LAME",341,2023-09-21,"Trim Only"
13733,29650,"LAME",298,2023-08-16,"Trim Only"
13733,29651,"LAME",298,2023-08-21,"Trim Only"
13733,29652,"LAME",353,2023-11-02,"Trim Only"
13733,29654,"LAME",345,2023-10-24,"Trim Only"
13733,29656,"LAME",281,2023-09-05,"FootRot"
13733,29656,"LAME",282,2023-09-06,"Other"
13733,29656,"LAME",294,2023-09-18,"Trim Only"
13733,29659,"LAME",298,2023-08-28,"Trim Only"
13733,29660,"LAME",300,2023-08-31,"Trim Only"
13733,29661,"LAME",321,2023-09-09,"Trim Only"
13733,29664,"LAME",335,2023-10-14,"Trim Only"
13733,29669,"LAME",345,2023-10-07,"Trim Only"
13733,29672,"LAME",341,2023-09-06,"Trim Only"
13733,29683,"LAME",300,2023-09-08,"Trim Only"
13733,29692,"LAME",345,2023-10-04,"Trim Only"
13733,29695,"LAME",297,2023-09-04,"Trim Only"
13733,29696,"LAME",366,2023-11-07,"Trim Only"
13733,29697,"LAME",321,2023-10-16,"Trim Only"
13733,29699,"LAME",320,2023-09-23,"Trim Only"
13733,29702,"LAME",337,2023-09-27,"Trim Only"
13733,29703,"LAME",338,2023-10-09,"Trim Only"
13733,29704,"LAME",300,2023-08-19,"Trim Only"
13733,29705,"LAME",298,2023-09-13,"Trim Only"
13733,29708,"LAME",301,2023-09-02,"Trim Only"
13733,29709,"LAME",313,2023-09-15,"Trim Only"
13733,29711,"LAME",317,2023-09-01,"Trim Only"
13733,29713,"LAME",362,2023-10-28,"Trim Only"
13733,29714,"LAME",201,2023-09-28,"Trim Only"
13733,29715,"LAME",310,2023-08-29,"Trim Only"
13733,29716,"LAME",326,2023-09-14,"Trim Only"
13733,29717,"LAME",293,2023-09-05,"Trim Only"
13733,29719,"LAME",0,2023-10-04,"FootRot"
13733,29719,"LAME",33,2023-11-06,"WhiteLineDisease"
13733,29721,"LAME",373,2023-10-13,"Trim Only"
13733,29724,"LAME",299,2023-08-08,"Trim Only"
13733,29726,"LAME",293,2023-08-07,"Trim Only"
13733,29728,"LAME",300,2023-10-06,"Trim Only"
13733,29729,"LAME",342,2023-11-04,"Trim Only"
13733,29732,"LAME",297,2023-08-28,"Trim Only"
13733,29736,"LAME",332,2023-10-17,"Trim Only"
13733,29739,"LAME",301,2023-08-15,"Trim Only"
13733,29740,"LAME",322,2023-08-31,"Trim Only"
13733,29744,"LAME",396,2023-10-18,"Trim Only"
13733,29749,"LAME",326,2023-08-28,"Trim Only"
13733,29752,"LAME",327,2023-08-18,"Trim Only"
13733,29753,"LAME",275,2023-10-05,"Trim Only"
13733,29754,"LAME",346,2023-11-01,"Trim Only"
13733,29755,"LAME",338,2023-08-17,"Trim Only"
13733,29761,"LAME",297,2023-08-30,"Trim Only"
13733,29767,"LAME",295,2023-09-26,"Trim Only"
13733,29776,"LAME",394,2023-10-12,"Trim Only"
13733,29778,"LAME",327,2023-09-07,"Trim Only"
13733,29779,"LAME",242,2023-10-07,"Trim Only"
13733,29782,"LAME",340,2023-10-05,"Trim Only"
13733,29784,"LAME",330,2023-08-22,"Trim Only"
13733,29784,"LAME",359,2023-09-20,"Trim Only"
13733,29786,"LAME",295,2023-10-05,"Trim Only"
13733,29786,"LAME",310,2023-10-20,"Trim Only"
13733,29788,"LAME",343,2023-08-29,"Trim Only"
13733,29795,"LAME",311,2023-11-07,"WhiteLineDisease"
13733,29796,"LAME",334,2023-11-06,"Trim Only"
13733,29800,"LAME",295,2023-09-18,"DigitalDermatitis"
13733,29803,"LAME",296,2023-09-11,"Trim Only"
13733,29807,"LAME",297,2023-08-10,"Trim Only"
13733,29813,"LAME",299,2023-08-18,"Trim Only"
13733,29815,"LAME",366,2023-09-02,"Trim Only"
13733,29817,"LAME",298,2023-09-09,"Trim Only"
13733,29818,"LAME",331,2023-09-12,"Trim Only"
13733,29819,"LAME",298,2023-09-25,"Trim Only"
13733,29820,"LAME",299,2023-08-23,"Trim Only"
13733,29820,"LAME",25,2023-11-03,"Trim Only"
13733,29823,"LAME",298,2023-09-28,"Trim Only"
13733,29825,"LAME",297,2023-10-05,"Trim Only"
13733,29827,"LAME",272,2023-08-21,"Trim Only"
13733,29827,"LAME",295,2023-09-13,"Trim Only"
13733,29834,"LAME",317,2023-08-24,"Trim Only"
13733,29838,"LAME",298,2023-09-21,"Trim Only"
13733,29844,"LAME",312,2023-10-07,"Trim Only"
13733,29848,"LAME",302,2023-09-22,"Trim Only"
13733,29851,"LAME",277,2023-08-17,"WhiteLineDisease"
13733,29851,"LAME",305,2023-09-14,"WhiteLineDisease"
13733,29851,"LAME",310,2023-09-19,"Trim Only"
13733,29854,"LAME",299,2023-08-25,"Trim Only"
13733,29856,"LAME",293,2023-08-14,"Trim Only"
13733,29856,"LAME",25,2023-11-01,"Trim Only"
13733,29860,"LAME",303,2023-08-05,"Trim Only"
13733,29862,"LAME",298,2023-10-19,"Trim Only"
13733,29865,"LAME",336,2023-10-03,"Trim Only"
13733,29868,"LAME",302,2023-10-06,"FootRot"
13733,29874,"LAME",311,2023-09-22,"Trim Only"
13733,29874,"LAME",336,2023-10-17,"Trim Only"
13733,29875,"LAME",295,2023-08-07,"Trim Only"
13733,29881,"LAME",298,2023-10-06,"Trim Only"
13733,29886,"LAME",300,2023-10-04,"Trim Only"
13733,29893,"LAME",326,2023-09-30,"Trim Only"
13733,29897,"LAME",374,2023-11-03,"Trim Only"
13733,29899,"LAME",300,2023-09-29,"Trim Only"
13733,29901,"LAME",303,2023-08-19,"Trim Only"
13733,29903,"LAME",321,2023-10-02,"Trim Only"
13733,29912,"LAME",315,2023-11-07,"Trim Only"
13733,29914,"LAME",294,2023-08-08,"Trim Only"
13733,29918,"LAME",386,2023-10-10,"Trim Only"
13733,29921,"LAME",300,2023-08-11,"Trim Only"
13733,29927,"LAME",335,2023-10-16,"Trim Only"
13733,29932,"LAME",342,2023-09-26,"Trim Only"
13733,29942,"LAME",343,2023-10-12,"Trim Only"
13733,29949,"LAME",335,2023-09-16,"Trim Only"
13733,29957,"LAME",207,2023-09-26,"WhiteLineDisease"
13733,29959,"LAME",338,2023-10-25,"Trim Only"
13733,29970,"LAME",323,2023-09-30,"Trim Only"
13733,29971,"LAME",301,2023-08-26,"Trim Only"
13733,29972,"LAME",318,2023-09-23,"Trim Only"
13733,29973,"LAME",297,2023-09-28,"Trim Only"
13733,29974,"LAME",296,2023-09-15,"Trim Only"
13733,29977,"LAME",299,2023-08-16,"Trim Only"
13733,29980,"LAME",295,2023-08-14,"Trim Only"
13733,29981,"LAME",300,2023-08-31,"Trim Only"
13733,29983,"LAME",322,2023-09-07,"Trim Only"
13733,29986,"LAME",296,2023-09-01,"Trim Only"
13733,29989,"LAME",336,2023-09-29,"Trim Only"
13733,29996,"LAME",301,2023-08-17,"Trim Only"
13733,29997,"LAME",297,2023-10-31,"Trim Only"
13733,30000,"LAME",319,2023-09-29,"Trim Only"
13733,30001,"LAME",316,2023-09-18,"Trim Only"
13733,30002,"LAME",296,2023-10-27,"Trim Only"
13733,30003,"LAME",297,2023-09-20,"Trim Only"
13733,30004,"LAME",299,2023-09-15,"Trim Only"
13733,30006,"LAME",300,2023-08-18,"Trim Only"
13733,30010,"LAME",298,2023-10-04,"Trim Only"
13733,30014,"LAME",304,2023-08-05,"Trim Only"
13733,30020,"LAME",299,2023-08-16,"Trim Only"
13733,30024,"LAME",297,2023-08-16,"Trim Only"
13733,30024,"LAME",1,2023-10-07,"WhiteLineDisease"
13733,30024,"LAME",29,2023-11-04,"Trim Only"
13733,30025,"LAME",320,2023-09-13,"Trim Only"
13733,30028,"LAME",299,2023-11-03,"Trim Only"
13733,30031,"LAME",294,2023-08-29,"Trim Only"
13733,30034,"LAME",296,2023-09-05,"Trim Only"
13733,30039,"LAME",274,2023-08-09,"WhiteLineDisease"
13733,30039,"LAME",289,2023-08-24,"WhiteLineDisease"
13733,30039,"LAME",317,2023-09-21,"Trim Only"
13733,30039,"LAME",318,2023-09-22,"Trim Only"
13733,30041,"LAME",302,2023-10-06,"Trim Only"
13733,30042,"LAME",299,2023-09-27,"Trim Only"
13733,30043,"LAME",301,2023-08-24,"Trim Only"
13733,30046,"LAME",338,2023-09-18,"Trim Only"
13733,30050,"LAME",295,2023-08-30,"Trim Only"
13733,30052,"LAME",324,2023-10-16,"WhiteLineDisease"
13733,30054,"LAME",321,2023-10-13,"Trim Only"
13733,30055,"LAME",289,2023-08-11,"WhiteLineDisease"
13733,30055,"LAME",303,2023-08-25,"WhiteLineDisease"
13733,30055,"LAME",331,2023-09-22,"WhiteLineDisease"
13733,30055,"LAME",365,2023-10-26,"WhiteLineDisease"
13733,30068,"LAME",337,2023-09-26,"Trim Only"
13733,30069,"LAME",166,2023-08-31,"WhiteLineDisease"
13733,30069,"LAME",228,2023-11-01,"Trim Only"
13733,30070,"LAME",298,2023-09-09,"Trim Only"
13733,30072,"LAME",317,2023-09-20,"Trim Only"
13733,30072,"LAME",346,2023-10-19,"Trim Only"
13733,30072,"LAME",348,2023-10-21,"Trim Only"
13733,30073,"LAME",190,2023-09-23,"WhiteLineDisease"
13733,30074,"LAME",340,2023-10-10,"Trim Only"
13733,30076,"LAME",297,2023-08-19,"Trim Only"
13733,30079,"LAME",359,2023-11-02,"Trim Only"
13733,30082,"LAME",294,2023-09-04,"Trim Only"
13733,30083,"LAME",298,2023-10-14,"Trim Only"
13733,30084,"LAME",294,2023-09-26,"Trim Only"
13733,30086,"LAME",301,2023-11-04,"Trim Only"
13733,30089,"LAME",316,2023-10-09,"Trim Only"
13733,30093,"LAME",293,2023-08-28,"Trim Only"
13733,30097,"LAME",348,2023-08-21,"Trim Only"
13733,30100,"LAME",322,2023-08-19,"Trim Only"
13733,30101,"LAME",318,2023-11-06,"Trim Only"
13733,30104,"LAME",347,2023-09-06,"Trim Only"
13733,30106,"LAME",296,2023-09-05,"Trim Only"
13733,30112,"LAME",295,2023-08-10,"Trim Only"
13733,30113,"LAME",295,2023-09-06,"Trim Only"
13733,30124,"LAME",296,2023-09-07,"Trim Only"
13733,30127,"LAME",299,2023-09-29,"Trim Only"
13733,30130,"LAME",311,2023-08-14,"Trim Only"
13733,30131,"LAME",354,2023-08-16,"WhiteLineDisease"
13733,30131,"LAME",15,2023-09-14,"WhiteLineDisease"
13733,30131,"LAME",43,2023-10-12,"Trim Only"
13733,30135,"LAME",208,2023-10-20,"Trim Only"
13733,30138,"LAME",300,2023-08-15,"Trim Only"
13733,30141,"LAME",294,2023-09-04,"Trim Only"
13733,30143,"LAME",135,2023-08-08,"FootRot"
13733,30143,"LAME",136,2023-08-09,"Other"
13733,30152,"LAME",317,2023-08-09,"Trim Only"
13733,30159,"LAME",301,2023-08-17,"Trim Only"
13733,30161,"LAME",300,2023-08-25,"Trim Only"
13733,30166,"LAME",323,2023-10-18,"Trim Only"
13733,30172,"LAME",283,2023-10-11,"Trim Only"
13733,30177,"LAME",299,2023-10-31,"Trim Only"
13733,30178,"LAME",349,2023-10-30,"Trim Only"
13733,30180,"LAME",346,2023-09-14,"Trim Only"
13733,30182,"LAME",297,2023-08-16,"Trim Only"
13733,30188,"LAME",366,2023-11-01,"Trim Only"
13733,30191,"LAME",290,2023-08-05,"Trim Only"
13733,30194,"LAME",301,2023-10-21,"Trim Only"
13733,30198,"LAME",299,2023-08-12,"Trim Only"
13733,30202,"LAME",351,2023-10-24,"Trim Only"
13733,30207,"LAME",296,2023-09-08,"Trim Only"
13733,30209,"LAME",312,2023-10-03,"Trim Only"
13733,30216,"LAME",300,2023-09-02,"Trim Only"
13733,30217,"LAME",340,2023-10-26,"Trim Only"
13733,30219,"LAME",299,2023-10-07,"Trim Only"
13733,30220,"LAME",296,2023-08-18,"Trim Only"
13733,30222,"LAME",299,2023-09-09,"Trim Only"
13733,30224,"LAME",294,2023-10-11,"Trim Only"
13733,30225,"LAME",337,2023-09-08,"Trim Only"
13733,30226,"LAME",16,2023-09-25,"WhiteLineDisease"
13733,30233,"LAME",299,2023-09-11,"Trim Only"
13733,30234,"LAME",330,2023-10-21,"Trim Only"
13733,30243,"LAME",299,2023-09-01,"Trim Only"
13733,30247,"LAME",393,2023-10-13,"Trim Only"
13733,30249,"LAME",286,2023-08-25,"Trim Only"
13733,30249,"LAME",318,2023-09-26,"Trim Only"
13733,30250,"LAME",341,2023-10-11,"Trim Only"
13733,30251,"LAME",291,2023-09-04,"Trim Only"
13733,30266,"LAME",321,2023-09-06,"Trim Only"
13733,30269,"LAME",29,2023-10-27,"Trim Only"
13733,30271,"LAME",296,2023-09-27,"Trim Only"
13733,30273,"LAME",342,2023-11-02,"Trim Only"
13733,30274,"LAME",299,2023-09-30,"Trim Only"
13733,30281,"LAME",301,2023-10-05,"Trim Only"
13733,30285,"LAME",317,2023-08-31,"Trim Only"
13733,30288,"LAME",295,2023-08-07,"Trim Only"
13733,30289,"LAME",298,2023-09-19,"Trim Only"
13733,30290,"LAME",318,2023-10-27,"Trim Only"
13733,30292,"LAME",293,2023-08-28,"Trim Only"
13733,30297,"LAME",322,2023-11-06,"Trim Only"
13733,30304,"LAME",301,2023-09-22,"Trim Only"
13733,30310,"LAME",299,2023-09-28,"Trim Only"
13733,30311,"LAME",301,2023-08-19,"Trim Only"
13733,30316,"LAME",320,2023-09-29,"Trim Only"
13733,30317,"LAME",195,2023-08-11,"Trim Only"
13733,30317,"LAME",269,2023-10-24,"Trim Only"
13733,30323,"LAME",356,2023-10-30,"Trim Only"
13733,30326,"LAME",321,2023-10-03,"Trim Only"
13733,30327,"LAME",294,2023-11-07,"Trim Only"
13733,30331,"LAME",298,2023-09-09,"Trim Only"
13733,30332,"LAME",232,2023-09-21,"Trim Only"
13733,30337,"LAME",347,2023-10-25,"WhiteLineDisease"
13733,30339,"LAME",297,2023-08-14,"Trim Only"
13733,30341,"LAME",299,2023-10-04,"Trim Only"
13733,30343,"LAME",294,2023-09-12,"Trim Only"
13733,30345,"LAME",299,2023-09-27,"Trim Only"
13733,30346,"LAME",295,2023-09-07,"Trim Only"
13733,30349,"LAME",300,2023-10-19,"Trim Only"
13733,30352,"LAME",299,2023-09-01,"Trim Only"
13733,30357,"LAME",207,2023-09-05,"SoleUlcer"
13733,30360,"LAME",325,2023-10-14,"Trim Only"
13733,30365,"LAME",193,2023-10-05,"WhiteLineDisease"
13733,30366,"LAME",295,2023-09-18,"Trim Only"
13733,30368,"LAME",293,2023-08-15,"Trim Only"
13733,30375,"LAME",297,2023-09-20,"Trim Only"
13733,30378,"LAME",336,2023-09-26,"Trim Only"
13733,30379,"LAME",318,2023-08-18,"Trim Only"
13733,30384,"LAME",327,2023-10-12,"Trim Only"
13733,30385,"LAME",319,2023-09-05,"Trim Only"
13733,30386,"LAME",333,2023-10-26,"Trim Only"
13733,30389,"LAME",300,2023-08-11,"Trim Only"
13733,30391,"LAME",299,2023-09-23,"Trim Only"
13733,30394,"LAME",339,2023-11-06,"Trim Only"
13733,30395,"LAME",295,2023-10-03,"Trim Only"
13733,30397,"LAME",300,2023-10-06,"Trim Only"
13733,30398,"LAME",300,2023-09-21,"Trim Only"
13733,30400,"LAME",298,2023-09-25,"Trim Only"
13733,30402,"LAME",219,2023-10-16,"Other"
13733,30404,"LAME",195,2023-08-09,"WhiteLineDisease"
13733,30404,"LAME",225,2023-09-08,"WhiteLineDisease"
13733,30404,"LAME",253,2023-10-06,"Trim Only"
13733,30406,"LAME",297,2023-10-09,"Trim Only"
13733,30409,"LAME",302,2023-09-02,"Trim Only"
13733,30411,"LAME",322,2023-10-28,"Trim Only"
13733,30417,"LAME",301,2023-10-07,"Trim Only"
13733,30419,"LAME",312,2023-09-19,"Trim Only"
13733,30429,"LAME",301,2023-09-30,"Trim Only"
13733,30430,"LAME",296,2023-08-16,"Trim Only"
13733,30435,"LAME",258,2023-10-11,"Trim Only"
13733,30436,"LAME",276,2023-09-14,"Trim Only"
13733,30436,"LAME",317,2023-10-25,"Trim Only"
13733,30444,"LAME",229,2023-10-31,"Trim Only"
13733,30445,"LAME",294,2023-10-10,"Trim Only"
13733,30447,"LAME",326,2023-10-31,"Trim Only"
13733,30448,"LAME",302,2023-08-26,"Trim Only"
13733,30450,"LAME",299,2023-08-22,"Trim Only"
13733,30451,"LAME",296,2023-10-23,"Trim Only"
13733,30452,"LAME",298,2023-08-30,"Trim Only"
13733,30457,"LAME",299,2023-11-01,"Trim Only"
13733,30461,"LAME",293,2023-10-03,"Trim Only"
13733,30472,"LAME",345,2023-09-28,"Trim Only"
13733,30474,"LAME",298,2023-09-23,"Trim Only"
13733,30475,"LAME",301,2023-10-06,"Trim Only"
13733,30485,"LAME",338,2023-10-21,"Trim Only"
13733,30489,"LAME",341,2023-10-03,"Trim Only"
13733,30492,"LAME",290,2023-09-15,"WhiteLineDisease"
13733,30492,"LAME",297,2023-09-22,"Trim Only"
13733,30492,"LAME",307,2023-10-02,"WhiteLineDisease"
13733,30498,"LAME",301,2023-11-03,"Trim Only"
13733,30500,"LAME",342,2023-10-18,"Trim Only"
13733,30501,"LAME",298,2023-08-17,"Trim Only"
13733,30504,"LAME",320,2023-09-05,"Trim Only"
13733,30505,"LAME",298,2023-10-04,"Trim Only"
13733,30508,"LAME",294,2023-09-12,"Trim Only"
13733,30515,"LAME",296,2023-09-29,"Trim Only"
13733,30524,"LAME",337,2023-11-06,"Trim Only"
13733,30525,"LAME",299,2023-10-24,"Trim Only"
13733,30527,"LAME",265,2023-09-04,"WhiteLineDisease"
13733,30527,"LAME",297,2023-10-06,"Trim Only"
13733,30527,"LAME",304,2023-10-13,"WhiteLineDisease"
13733,30533,"LAME",296,2023-11-02,"Trim Only"
13733,30535,"LAME",341,2023-09-26,"Trim Only"
13733,30536,"LAME",297,2023-09-27,"Trim Only"
13733,30547,"LAME",320,2023-10-16,"Trim Only"
13733,30548,"LAME",334,2023-09-18,"Trim Only"
13733,30549,"LAME",322,2023-10-05,"Trim Only"
13733,30549,"LAME",340,2023-10-23,"WhiteLineDisease"
13733,30549,"LAME",340,2023-10-23,"WhiteLineDisease"
13733,30552,"LAME",264,2023-09-25,"Trim Only"
13733,30552,"LAME",273,2023-10-04,"WhiteLineDisease"
13733,30557,"LAME",294,2023-10-02,"Trim Only"
13733,30570,"LAME",298,2023-09-20,"Trim Only"
13733,30573,"LAME",298,2023-09-13,"Trim Only"
13733,30576,"LAME",299,2023-10-07,"Trim Only"
13733,30581,"LAME",110,2023-08-15,"WhiteLineDisease"
13733,30581,"LAME",138,2023-09-12,"Trim Only"
13733,30583,"LAME",298,2023-10-17,"Trim Only"
13733,30584,"LAME",298,2023-09-28,"Trim Only"
13733,30585,"LAME",296,2023-10-25,"Trim Only"
13733,30588,"LAME",292,2023-09-12,"Trim Only"
13733,30593,"LAME",298,2023-11-04,"Trim Only"
13733,30597,"LAME",221,2023-09-09,"WhiteLineDisease"
13733,30597,"LAME",233,2023-09-21,"WhiteLineDisease"
13733,30598,"LAME",293,2023-10-10,"Trim Only"
13733,30599,"LAME",294,2023-08-29,"Trim Only"
13733,30601,"LAME",223,2023-10-05,"Trim Only"
13733,30601,"LAME",224,2023-10-06,"Other"
13733,30606,"LAME",295,2023-10-04,"Trim Only"
13733,30610,"LAME",296,2023-10-06,"Trim Only"
13733,30615,"LAME",296,2023-09-21,"Trim Only"
13733,30616,"LAME",299,2023-08-31,"Trim Only"
