"Farm","cowid","Leave_Date"
13733,41553,2023-09-11
13733,41566,2023-10-30
13733,41569,2023-09-18
13733,41571,2023-09-13
13733,41581,2023-08-30
13733,41601,2023-08-28
13733,41621,2023-10-31
13733,41633,2023-09-02
13733,41655,2023-09-14
13733,41664,2023-09-04
13733,41689,2023-08-23
13733,41735,2023-09-18
13733,41738,2023-08-21
13733,41760,2023-09-02
13733,41765,2023-08-25
13733,41766,2023-09-04
13733,41786,2023-08-27
13733,41788,2023-09-14
13733,41807,2023-10-05
13733,41813,2023-09-21
13733,41821,2023-10-19
13733,41844,2023-11-02
13733,41871,2023-11-02
13733,41875,2023-08-16
13733,41877,2023-11-02
13733,41902,2023-11-02
13733,41904,2023-10-19
13733,42036,2023-10-21
13733,42052,2023-09-22
13733,42105,2023-09-20
13733,42114,2023-10-31
13733,42122,2023-09-26
13733,42138,2023-09-22
13733,42168,2023-09-22
13733,42191,2023-08-08
13733,42192,2023-09-06
13733,42218,2023-09-11
13733,42219,2023-10-31
13733,42240,2023-08-12
13733,42318,2023-09-22
13733,42351,2023-10-16
13733,42373,2023-09-22
13733,42376,2023-09-22
13733,42383,2023-09-22
13733,42394,2023-08-27
13733,42408,2023-09-08
13733,42411,2023-09-21
13733,42424,2023-09-18
13733,42447,2023-09-08
13733,42479,2023-10-31
13733,42554,2023-09-09
13733,42627,2023-10-24
13733,42634,2023-09-03
13733,42695,2023-09-22
13733,42700,2023-10-21
13733,42705,2023-09-08
13733,42721,2023-09-11
13733,42839,2023-08-08
13733,42844,2023-09-19
13733,42881,2023-10-26
13733,42884,2023-08-25
13733,42904,2023-09-30
13733,42912,2023-09-21
13733,42915,2023-10-28
13733,42950,2023-09-28
13733,43070,2023-10-31
13733,43148,2023-10-16
13733,43264,2023-09-29
13733,43365,2023-10-18
13733,43530,2023-09-17
13733,43542,2023-08-07
13733,43590,2023-10-30
13733,43609,2023-08-05
13733,43661,2023-08-10
13733,43667,2023-09-23
13733,43674,2023-08-09
13733,43713,2023-08-13
13733,43718,2023-08-24
13733,43722,2023-08-13
13733,43752,2023-09-28
13733,43772,2023-08-15
13733,43815,2023-09-18
13733,43914,2023-08-22
13733,43924,2023-08-26
13733,43939,2023-08-30
13733,43985,2023-09-12
13733,44078,2023-10-29
13733,44141,2023-09-12
13733,44153,2023-10-16
13733,44340,2023-09-14
13733,44359,2023-09-22
13733,44362,2023-09-28
13733,44420,2023-09-19
13733,44432,2023-10-16
13733,44445,2023-10-20
13733,44518,2023-09-29
13733,44562,2023-10-15
13733,44600,2023-10-04
13733,44643,2023-10-15
13733,44736,2023-10-20
13733,44747,2023-10-20
13733,44778,2023-10-25
13733,44790,2023-10-26
13733,44842,2023-10-31
13733,45548,2023-10-19
13733,45874,2023-09-14
13733,46335,2023-09-07
13733,46722,2023-09-25
13733,46807,2023-08-22
13733,46814,2023-09-04
13733,46884,2023-08-28
13733,46905,2023-09-11
13733,47051,2023-10-26
13733,47142,2023-10-17
13733,47287,2023-08-24
13733,47357,2023-10-12
13733,47485,2023-08-09
13733,47530,2023-08-29
13733,47713,2023-10-30
13733,49461,2023-10-26
13733,49625,2023-08-17
13733,50054,2023-09-21
13733,50153,2023-09-22
13733,50184,2023-09-25
13733,50212,2023-09-14
13733,50240,2023-08-31
13733,50251,2023-08-17
13733,50311,2023-09-11
13733,50351,2023-09-04
13733,50367,2023-08-28
13733,50369,2023-08-28
13733,50433,2023-08-25
13733,50446,2023-10-12
13733,50482,2023-08-17
13733,50518,2023-09-04
13733,50606,2023-10-30
13733,50617,2023-08-17
13733,50639,2023-09-14
13733,50651,2023-10-26
13733,50652,2023-10-19
13733,50686,2023-10-16
13733,50689,2023-08-28
13733,50731,2023-09-20
13733,50737,2023-10-30
13733,50780,2023-10-02
13733,50803,2023-11-03
13733,50828,2023-08-21
13733,50894,2023-08-24
13733,50979,2023-09-14
13733,50983,2023-09-26
13733,51064,2023-09-29
13733,51077,2023-10-19
13733,51122,2023-08-28
13733,51149,2023-08-17
13733,51167,2023-10-05
13733,51171,2023-10-27
13733,51190,2023-10-16
13733,51252,2023-10-13
13733,51259,2023-08-10
13733,51271,2023-09-25
13733,51300,2023-10-24
13733,51336,2023-08-14
13733,51386,2023-10-05
13733,51424,2023-10-03
13733,51457,2023-09-04
13733,51458,2023-08-07
13733,51479,2023-10-04
13733,51582,2023-11-02
13733,51680,2023-08-28
13733,51682,2023-09-05
13733,51686,2023-10-05
13733,51718,2023-08-28
13733,51724,2023-10-26
13733,51725,2023-09-11
13733,51810,2023-09-04
13733,51811,2023-08-28
13733,51812,2023-09-14
13733,51814,2023-09-19
13733,51859,2023-08-31
13733,51896,2023-10-18
13733,51901,2023-08-17
13733,51937,2023-08-07
13733,51962,2023-08-14
13733,51978,2023-10-05
13733,51983,2023-10-12
13733,52022,2023-08-24
13733,52038,2023-10-23
13733,52073,2023-10-30
13733,52092,2023-08-28
13733,52100,2023-10-26
13733,52116,2023-10-16
13733,52123,2023-08-07
13733,52145,2023-08-10
13733,52193,2023-10-19
13733,52213,2023-08-17
13733,52224,2023-09-20
13733,52255,2023-10-30
13733,52258,2023-09-15
13733,52270,2023-10-23
13733,52281,2023-11-01
13733,52295,2023-08-14
13733,52313,2023-08-20
13733,52327,2023-08-28
13733,52331,2023-09-25
13733,52400,2023-09-18
13733,52414,2023-11-06
13733,52417,2023-08-15
13733,52519,2023-10-23
13733,52530,2023-10-30
13733,52531,2023-10-12
13733,52567,2023-10-30
13733,52582,2023-09-04
13733,52607,2023-08-29
13733,52614,2023-09-04
13733,52630,2023-09-28
13733,52644,2023-09-04
13733,52672,2023-09-21
13733,52688,2023-10-10
13733,52693,2023-09-21
13733,52708,2023-08-28
13733,52713,2023-10-12
13733,52715,2023-10-23
13733,52733,2023-10-30
13733,52751,2023-11-02
13733,52761,2023-08-31
13733,52802,2023-10-26
13733,52810,2023-09-21
13733,52836,2023-08-28
13733,52872,2023-10-30
13733,52889,2023-10-10
13733,52893,2023-09-18
13733,52909,2023-10-30
13733,52916,2023-08-10
13733,52919,2023-09-21
13733,52946,2023-10-23
13733,52950,2023-10-23
13733,52966,2023-10-12
13733,52978,2023-08-24
13733,52987,2023-08-07
13733,52988,2023-09-14
13733,52995,2023-08-16
13733,53009,2023-10-17
13733,53010,2023-10-05
13733,53033,2023-09-14
13733,53037,2023-08-17
13733,53061,2023-09-25
13733,53064,2023-08-07
13733,53071,2023-10-15
13733,53084,2023-10-23
13733,53108,2023-08-17
13733,53134,2023-09-04
13733,53141,2023-09-04
13733,53147,2023-10-14
13733,53157,2023-09-01
13733,53188,2023-08-14
13733,53253,2023-10-19
13733,53279,2023-09-21
13733,53282,2023-10-25
13733,53376,2023-08-17
13733,53379,2023-09-21
13733,53456,2023-10-26
13733,53458,2023-08-20
13733,53460,2023-09-28
13733,53496,2023-09-11
13733,53514,2023-09-25
13733,53549,2023-09-14
13733,53555,2023-09-06
13733,53562,2023-10-21
13733,53567,2023-10-30
13733,53576,2023-08-28
13733,53577,2023-10-30
13733,53588,2023-09-12
13733,53597,2023-10-02
13733,53605,2023-09-11
13733,53613,2023-08-14
13733,53628,2023-08-24
13733,53635,2023-09-28
13733,53683,2023-10-16
13733,53686,2023-09-16
13733,53694,2023-10-09
13733,53697,2023-10-06
13733,53723,2023-08-14
13733,53754,2023-09-11
13733,53755,2023-10-30
13733,53759,2023-09-01
13733,53772,2023-09-14
13733,53785,2023-10-16
13733,53788,2023-08-24
13733,53790,2023-10-27
13733,53808,2023-09-04
13733,53945,2023-10-27
13733,53967,2023-10-18
13733,53973,2023-09-21
13733,53979,2023-09-15
13733,53982,2023-10-26
13733,54010,2023-10-23
13733,54013,2023-11-06
13733,54033,2023-08-24
13733,54040,2023-10-04
13733,54049,2023-09-04
13733,54060,2023-09-04
13733,54077,2023-11-02
13733,54100,2023-10-09
13733,54109,2023-10-30
13733,54126,2023-10-24
13733,54149,2023-09-14
13733,54164,2023-10-30
13733,54179,2023-09-11
13733,54191,2023-09-15
13733,54198,2023-09-18
13733,54206,2023-09-21
13733,54212,2023-08-24
13733,54225,2023-08-17
13733,54283,2023-10-23
13733,54288,2023-08-17
13733,54319,2023-10-06
13733,54321,2023-09-21
13733,54343,2023-11-02
13733,54347,2023-10-16
13733,54358,2023-08-17
13733,54362,2023-09-11
13733,54375,2023-09-28
13733,54386,2023-10-04
13733,54447,2023-10-19
13733,54453,2023-10-30
13733,54457,2023-09-21
13733,54458,2023-09-14
13733,54494,2023-10-09
13733,54497,2023-09-25
13733,54500,2023-09-13
13733,54557,2023-10-05
13733,54595,2023-10-05
13733,54609,2023-10-19
13733,54635,2023-08-31
13733,54697,2023-10-05
13733,54699,2023-10-19
13733,54734,2023-11-02
13733,54772,2023-08-31
13733,54796,2023-10-19
13733,54824,2023-11-02
13733,54943,2023-09-21
13733,54962,2023-11-02
13733,55010,2023-08-07
13733,55033,2023-09-14
13733,55044,2023-09-11
13733,55048,2023-10-30
13733,55049,2023-09-21
13733,55053,2023-09-07
13733,55055,2023-10-03
13733,55063,2023-09-25
13733,55814,2023-10-30
13733,55833,2023-10-17
13733,70009,2023-08-25
13733,70015,2023-08-25
13733,70019,2023-08-17
13733,70033,2023-08-11
13733,70055,2023-08-29
13733,70061,2023-08-29
13733,70065,2023-08-19
13733,70122,2023-09-23
13733,70135,2023-09-03
13733,70148,2023-09-12
13733,70163,2023-09-25
13733,70192,2023-09-17
13733,70207,2023-09-22
13733,70518,2023-09-21
13733,70526,2023-08-17
13733,70548,2023-09-21
13733,70552,2023-10-05
13733,70556,2023-10-19
13733,70559,2023-10-19
13733,70560,2023-10-05
13733,70600,2023-10-19
13733,70611,2023-10-19
13733,70614,2023-09-21
13733,70624,2023-10-19
13733,70627,2023-10-12
13733,70662,2023-11-02
13733,70731,2023-10-19
13733,70832,2023-11-02
13733,70858,2023-11-02
13733,70906,2023-10-19
13733,72377,2023-09-04
13733,72791,2023-08-31
13733,73711,2023-09-14
13733,74300,2023-10-02
13733,74420,2023-09-04
13733,74844,2023-08-14
13733,75004,2023-10-30
13733,75478,2023-08-24
13733,75563,2023-09-20
13733,77052,2023-08-21
13733,77227,2023-09-04
13733,77388,2023-08-31
13733,77426,2023-10-16
13733,77465,2023-09-21
13733,77625,2023-08-06
13733,77638,2023-09-21
13733,77649,2023-10-05
13733,77790,2023-09-14
13733,77838,2023-08-16
13733,77839,2023-08-24
13733,77868,2023-09-21
13733,77875,2023-08-17
13733,77919,2023-08-28
13733,78035,2023-08-31
13733,78104,2023-09-18
13733,78105,2023-09-04
13733,78111,2023-09-15
13733,78160,2023-09-04
13733,78168,2023-10-18
13733,78178,2023-10-05
13733,78181,2023-09-18
13733,78283,2023-10-30
13733,78309,2023-08-28
13733,78311,2023-08-09
13733,78328,2023-09-14
13733,78411,2023-09-21
13733,78560,2023-11-02
13733,78569,2023-10-28
13733,78577,2023-08-25
13733,78595,2023-09-14
13733,78673,2023-08-17
13733,78686,2023-08-30
13733,78694,2023-08-23
13733,78723,2023-10-30
13733,78819,2023-10-05
13733,78866,2023-09-28
13733,78868,2023-08-20
13733,78891,2023-08-07
13733,78933,2023-10-19
13733,78998,2023-09-21
13733,79003,2023-09-25
13733,79004,2023-08-30
13733,79012,2023-08-17
13733,79118,2023-09-04
13733,79188,2023-08-08
13733,79275,2023-10-23
13733,79508,2023-08-10
13733,79530,2023-08-21
13733,79569,2023-09-04
13733,79570,2023-09-22
13733,79589,2023-10-05
13733,79645,2023-10-19
13733,79701,2023-10-19
13733,79838,2023-10-23
13733,79883,2023-10-12
13733,79981,2023-10-12
13733,80801,2023-08-24
13733,83101,2023-09-20
13733,83356,2023-09-21
13733,83739,2023-09-07
13733,84275,2023-10-26
13733,84394,2023-08-09
13733,84467,2023-09-04
13733,84969,2023-08-28
13733,84971,2023-09-15
13733,84973,2023-09-12
13733,85039,2023-09-28
13733,85171,2023-09-04
13733,85189,2023-09-21
13733,85293,2023-10-09
13733,85320,2023-09-28
13733,87034,2023-08-21
13733,87039,2023-08-24
13733,87051,2023-08-14
13733,87115,2023-08-31
13733,87201,2023-10-04
13733,87267,2023-08-24
13733,87281,2023-10-30
13733,87417,2023-10-31
13733,87421,2023-09-21
13733,87565,2023-08-17
13733,87667,2023-10-26
13733,87668,2023-09-28
13733,87788,2023-08-14
13733,87803,2023-08-17
13733,87823,2023-10-13
13733,87839,2023-08-15
13733,87878,2023-08-09
13733,87952,2023-08-24
13733,87970,2023-10-12
13733,87999,2023-10-19
13733,88134,2023-08-28
13733,88140,2023-10-23
13733,88274,2023-09-21
13733,88284,2023-09-05
13733,88314,2023-08-24
13733,88324,2023-08-28
13733,88360,2023-10-02
13733,88365,2023-08-08
13733,88389,2023-09-21
13733,88422,2023-08-30
13733,88580,2023-08-24
13733,88604,2023-09-11
13733,88645,2023-09-27
13733,88692,2023-08-21
13733,88773,2023-08-08
13733,88801,2023-09-14
13733,88830,2023-10-19
13733,88853,2023-09-26
13733,88854,2023-09-25
13733,88877,2023-08-21
13733,88939,2023-10-30
13733,88941,2023-08-08
13733,88995,2023-10-23
13733,89000,2023-09-21
13733,89021,2023-10-03
13733,89080,2023-10-02
13733,89086,2023-08-21
13733,89143,2023-09-11
13733,89147,2023-08-24
13733,89151,2023-09-07
13733,89176,2023-08-28
13733,89181,2023-08-14
13733,89206,2023-10-12
13733,89213,2023-09-07
13733,89276,2023-10-23
13733,89355,2023-10-23
13733,89361,2023-08-14
13733,89370,2023-08-29
13733,89380,2023-08-18
13733,89391,2023-10-12
13733,89435,2023-10-30
13733,89460,2023-08-17
13733,89507,2023-08-17
13733,89596,2023-09-04
13733,89623,2023-08-24
13733,89644,2023-08-07
13733,89676,2023-09-01
13733,89678,2023-09-04
13733,89705,2023-09-28
13733,89716,2023-10-07
13733,89771,2023-10-30
13733,89786,2023-09-21
13733,89800,2023-08-24
13733,89840,2023-08-07
13733,89906,2023-09-05
13733,89927,2023-10-19
13733,90022,2023-09-07
13733,90094,2023-10-30
13733,90147,2023-10-12
13733,90169,2023-09-08
13733,90176,2023-08-17
13733,90193,2023-08-24
13733,90208,2023-08-31
13733,90214,2023-10-30
13733,90222,2023-09-04
13733,90262,2023-08-28
13733,90266,2023-08-14
13733,90268,2023-10-23
13733,90321,2023-10-09
13733,90383,2023-08-17
13733,90400,2023-08-18
13733,90466,2023-09-12
13733,90560,2023-09-21
13733,90563,2023-10-23
13733,90581,2023-09-11
13733,90582,2023-08-21
13733,90600,2023-11-03
13733,90603,2023-08-30
13733,90604,2023-08-24
13733,90608,2023-08-11
13733,90628,2023-10-25
13733,90656,2023-11-02
13733,90664,2023-08-07
13733,90701,2023-09-04
13733,90720,2023-08-22
13733,90846,2023-08-17
13733,90878,2023-08-24
13733,90987,2023-10-02
13733,91092,2023-09-04
13733,91113,2023-09-04
13733,91169,2023-10-19
13733,91280,2023-09-14
13733,91360,2023-10-09
13733,91370,2023-08-31
13733,91386,2023-08-25
13733,91409,2023-08-21
13733,91416,2023-11-06
13733,91423,2023-10-12
13733,91523,2023-11-02
13733,91592,2023-09-11
13733,91599,2023-09-09
13733,91643,2023-09-21
13733,91658,2023-09-21
13733,91683,2023-09-14
13733,91712,2023-09-21
13733,91765,2023-09-25
13733,91812,2023-10-26
13733,91818,2023-09-07
13733,91840,2023-10-12
13733,91848,2023-10-19
13733,91880,2023-10-18
13733,91981,2023-09-03
13733,92220,2023-08-24
13733,92258,2023-09-21
13733,92398,2023-09-21
13733,92410,2023-10-03
13733,92464,2023-10-19
13733,92484,2023-09-21
13733,92512,2023-10-12
13733,92542,2023-09-21
13733,92545,2023-08-11
13733,92560,2023-09-07
13733,92574,2023-08-10
13733,92584,2023-08-29
13733,92606,2023-08-11
13733,92616,2023-10-06
13733,92618,2023-10-04
13733,92628,2023-09-25
13733,92647,2023-09-14
13733,92677,2023-08-24
13733,92681,2023-09-11
13733,92686,2023-09-06
13733,92709,2023-10-12
13733,92711,2023-10-09
13733,92725,2023-10-23
13733,92730,2023-10-12
13733,92755,2023-08-17
13733,92773,2023-10-26
13733,92806,2023-09-18
13733,92848,2023-08-08
13733,92888,2023-10-30
13733,92938,2023-09-21
13733,92941,2023-08-18
13733,92946,2023-09-18
13733,92949,2023-09-05
13733,93002,2023-10-12
13733,93018,2023-10-16
13733,93020,2023-09-21
13733,93030,2023-08-28
13733,93031,2023-08-17
13733,93036,2023-09-11
13733,93057,2023-08-28
13733,93068,2023-08-14
13733,93078,2023-10-25
13733,93089,2023-09-14
13733,93091,2023-08-07
13733,93100,2023-08-17
13733,93131,2023-09-21
13733,93144,2023-09-13
13733,93191,2023-09-21
13733,93194,2023-10-30
13733,93235,2023-08-21
13733,93241,2023-08-18
13733,93252,2023-08-24
13733,93254,2023-09-14
13733,93257,2023-11-06
13733,93296,2023-10-18
13733,93297,2023-09-21
13733,93298,2023-10-23
13733,93306,2023-08-16
13733,93358,2023-10-16
13733,93498,2023-10-19
13733,93502,2023-09-18
13733,93530,2023-09-11
13733,93547,2023-09-21
13733,93653,2023-10-12
13733,93663,2023-08-17
13733,93702,2023-09-19
13733,93756,2023-10-19
13733,93772,2023-08-18
13733,93791,2023-09-29
13733,93820,2023-09-11
13733,93821,2023-09-14
13733,93878,2023-09-15
13733,93882,2023-08-10
13733,93883,2023-11-06
13733,93913,2023-09-21
13733,93928,2023-08-17
13733,93985,2023-08-09
13733,93986,2023-09-11
13733,93987,2023-08-17
13733,94031,2023-08-28
13733,94043,2023-08-18
13733,94093,2023-09-11
13733,94134,2023-09-14
13733,94147,2023-08-23
13733,94186,2023-09-11
13733,94188,2023-09-07
13733,94218,2023-10-30
13733,94248,2023-08-17
13733,94257,2023-09-06
13733,94268,2023-09-14
13733,94273,2023-08-31
13733,94281,2023-09-11
13733,94306,2023-09-14
13733,94320,2023-10-30
13733,94330,2023-10-19
13733,94332,2023-08-23
13733,94334,2023-08-14
13733,94343,2023-08-24
13733,94385,2023-09-18
13733,94389,2023-08-08
13733,94392,2023-10-17
13733,94415,2023-09-25
13733,94416,2023-08-17
13733,94432,2023-09-11
13733,94435,2023-08-28
13733,94473,2023-09-25
13733,94504,2023-11-01
13733,94531,2023-11-07
13733,94532,2023-08-07
13733,94548,2023-09-10
13733,94552,2023-10-09
13733,94569,2023-10-17
13733,94572,2023-10-11
13733,94596,2023-10-05
13733,94613,2023-10-24
13733,94622,2023-09-13
13733,94623,2023-08-29
13733,94634,2023-09-04
13733,94642,2023-11-01
13733,94747,2023-11-01
13733,94765,2023-08-25
13733,94770,2023-10-12
13733,94772,2023-10-23
13733,94808,2023-10-09
13733,94821,2023-10-05
13733,94838,2023-09-11
13733,94846,2023-09-11
13733,94879,2023-09-05
13733,94880,2023-08-21
13733,94893,2023-10-05
13733,94921,2023-09-08
13733,94936,2023-09-11
13733,94951,2023-10-02
13733,94975,2023-09-11
13733,95017,2023-08-06
13733,95090,2023-08-30
13733,95123,2023-08-18
13733,95166,2023-11-06
13733,95176,2023-10-04
13733,95199,2023-10-16
13733,95219,2023-08-07
13733,95221,2023-09-14
13733,95234,2023-08-17
13733,95290,2023-08-18
13733,95304,2023-10-23
13733,95330,2023-10-30
13733,95343,2023-10-02
13733,95416,2023-10-26
13733,95437,2023-10-06
13733,95460,2023-09-28
13733,95490,2023-10-26
13733,95510,2023-09-25
13733,95576,2023-08-30
13733,95583,2023-10-19
13733,95586,2023-09-21
13733,95670,2023-08-22
13733,95701,2023-11-02
13733,95725,2023-10-26
13733,95738,2023-09-21
13733,95851,2023-10-11
13733,95877,2023-10-17
13733,95886,2023-09-29
13733,95939,2023-10-02
13733,95948,2023-10-15
13733,95975,2023-09-21
13733,95986,2023-08-23
13733,95992,2023-10-23
13733,96017,2023-08-21
13733,96019,2023-09-15
13733,96054,2023-08-08
13733,96101,2023-09-15
13733,96127,2023-08-11
13733,96182,2023-10-10
13733,96205,2023-08-09
13733,96262,2023-10-26
13733,96328,2023-08-14
13733,96339,2023-09-16
13733,96366,2023-08-15
13733,96367,2023-10-28
13733,96371,2023-08-25
13733,96373,2023-10-26
13733,96376,2023-09-11
13733,96381,2023-08-21
13733,96409,2023-11-02
13733,96474,2023-08-10
13733,96571,2023-09-26
13733,96576,2023-10-30
13733,96608,2023-09-23
13733,96623,2023-10-02
13733,96638,2023-10-10
13733,96643,2023-09-15
13733,96645,2023-08-25
13733,96654,2023-10-10
13733,96677,2023-08-31
13733,96714,2023-11-02
13733,96730,2023-11-02
13733,96743,2023-09-26
13733,96755,2023-10-07
13733,96774,2023-09-01
13733,96814,2023-08-21
13733,96830,2023-09-01
13733,96845,2023-10-19
13733,96894,2023-08-31
13733,96896,2023-09-21
13733,96905,2023-08-24
